year,drgn1,region_code,region_name,dgn,sex,education,educ_code,educ3,gsur,age_group_used,region_key
2019,2,FRB,Centre — Val de Loire,1,M,ED0-2,educL,0,0.11599999999999999,Y20-64,2
2019,2,FRB,Centre — Val de Loire,1,M,ED3_4,educM,1,0.078,Y20-64,2
2019,2,FRB,Centre — Val de Loire,1,M,ED5-8,educH,2,0.051,Y20-64,2
2019,2,FRB,Centre — Val de Loire,1,M,TOTAL,educALL,-1,0.076,Y20-64,2
2019,3,FRC,Bourgogne-Franche-Comté,0,F,ED0-2,educL,0,0.136,Y20-64,3
2019,3,FRC,Bourgogne-Franche-Comté,0,F,ED3_4,educM,1,0.085,Y20-64,3
2019,3,FRC,Bourgogne-Franche-Comté,0,F,ED5-8,educH,2,0.055,Y20-64,3
2019,3,FRC,Bourgogne-Franche-Comté,0,F,TOTAL,educALL,-1,0.079,Y20-64,3
2019,3,FRC,Bourgogne-Franche-Comté,1,M,ED0-2,educL,0,0.128,Y20-64,3
2019,3,FRC,Bourgogne-Franche-Comté,1,M,ED3_4,educM,1,0.069,Y20-64,3
2019,3,FRC,Bourgogne-Franche-Comté,1,M,ED5-8,educH,2,0.055,Y20-64,3
2019,3,FRC,Bourgogne-Franche-Comté,1,M,TOTAL,educALL,-1,0.07400000000000001,Y20-64,3
2019,4,FRD,Normandie,0,F,ED0-2,educL,0,0.14800000000000002,Y20-64,4
2019,4,FRD,Normandie,0,F,ED3_4,educM,1,0.124,Y20-64,4
2019,4,FRD,Normandie,0,F,ED5-8,educH,2,0.031,Y20-64,4
2019,4,FRD,Normandie,0,F,TOTAL,educALL,-1,0.091,Y20-64,4
2019,4,FRD,Normandie,1,M,ED0-2,educL,0,0.126,Y20-64,4
2019,4,FRD,Normandie,1,M,ED3_4,educM,1,0.068,Y20-64,4
2019,4,FRD,Normandie,1,M,ED5-8,educH,2,0.079,Y20-64,4
2019,4,FRD,Normandie,1,M,TOTAL,educALL,-1,0.081,Y20-64,4
2019,5,FRE,Hauts-de-France,0,F,ED0-2,educL,0,0.16399999999999998,Y20-64,5
2019,5,FRE,Hauts-de-France,0,F,ED3_4,educM,1,0.11900000000000001,Y20-64,5
2019,5,FRE,Hauts-de-France,0,F,ED5-8,educH,2,0.044000000000000004,Y20-64,5
2019,5,FRE,Hauts-de-France,0,F,TOTAL,educALL,-1,0.094,Y20-64,5
2019,5,FRE,Hauts-de-France,1,M,ED0-2,educL,0,0.22,Y20-64,5
2019,5,FRE,Hauts-de-France,1,M,ED3_4,educM,1,0.10300000000000001,Y20-64,5
2019,5,FRE,Hauts-de-France,1,M,ED5-8,educH,2,0.043,Y20-64,5
2019,5,FRE,Hauts-de-France,1,M,TOTAL,educALL,-1,0.10400000000000001,Y20-64,5
2019,6,FRF,Grand Est,0,F,ED0-2,educL,0,0.16899999999999998,Y20-64,6
2019,6,FRF,Grand Est,0,F,ED3_4,educM,1,0.08199999999999999,Y20-64,6
2019,6,FRF,Grand Est,0,F,ED5-8,educH,2,0.037000000000000005,Y20-64,6
2019,6,FRF,Grand Est,0,F,TOTAL,educALL,-1,0.075,Y20-64,6
2019,6,FRF,Grand Est,1,M,ED0-2,educL,0,0.15,Y20-64,6
2019,6,FRF,Grand Est,1,M,ED3_4,educM,1,0.071,Y20-64,6
2019,6,FRF,Grand Est,1,M,ED5-8,educH,2,0.06,Y20-64,6
2019,6,FRF,Grand Est,1,M,TOTAL,educALL,-1,0.079,Y20-64,6
2019,7,FRG,Pays de la Loire,0,F,ED0-2,educL,0,0.145,Y20-64,7
2019,7,FRG,Pays de la Loire,0,F,ED3_4,educM,1,0.08,Y20-64,7
2019,7,FRG,Pays de la Loire,0,F,ED5-8,educH,2,0.054000000000000006,Y20-64,7
2019,7,FRG,Pays de la Loire,0,F,TOTAL,educALL,-1,0.077,Y20-64,7
2019,7,FRG,Pays de la Loire,1,M,ED0-2,educL,0,0.136,Y20-64,7
2019,7,FRG,Pays de la Loire,1,M,ED3_4,educM,1,0.066,Y20-64,7
2019,7,FRG,Pays de la Loire,1,M,ED5-8,educH,2,0.053,Y20-64,7
2019,7,FRG,Pays de la Loire,1,M,TOTAL,educALL,-1,0.07,Y20-64,7
2019,8,FRH,Bretagne,0,F,ED0-2,educL,0,0.08800000000000001,Y20-64,8
2019,8,FRH,Bretagne,0,F,ED3_4,educM,1,0.07400000000000001,Y20-64,8
2019,8,FRH,Bretagne,0,F,ED5-8,educH,2,0.044000000000000004,Y20-64,8
2019,8,FRH,Bretagne,0,F,TOTAL,educALL,-1,0.061,Y20-64,8
2019,8,FRH,Bretagne,1,M,ED0-2,educL,0,0.13,Y20-64,8
2019,8,FRH,Bretagne,1,M,ED3_4,educM,1,0.07,Y20-64,8
2019,8,FRH,Bretagne,1,M,ED5-8,educH,2,0.055,Y20-64,8
2019,8,FRH,Bretagne,1,M,TOTAL,educALL,-1,0.07200000000000001,Y20-64,8
2019,9,FRI,Nouvelle-Aquitaine,0,F,ED0-2,educL,0,0.145,Y20-64,9
2019,9,FRI,Nouvelle-Aquitaine,0,F,ED3_4,educM,1,0.096,Y20-64,9
2019,9,FRI,Nouvelle-Aquitaine,0,F,ED5-8,educH,2,0.054000000000000006,Y20-64,9
2019,9,FRI,Nouvelle-Aquitaine,0,F,TOTAL,educALL,-1,0.084,Y20-64,9
2019,9,FRI,Nouvelle-Aquitaine,1,M,ED0-2,educL,0,0.172,Y20-64,9
2019,9,FRI,Nouvelle-Aquitaine,1,M,ED3_4,educM,1,0.07400000000000001,Y20-64,9
2019,9,FRI,Nouvelle-Aquitaine,1,M,ED5-8,educH,2,0.047,Y20-64,9
2019,9,FRI,Nouvelle-Aquitaine,1,M,TOTAL,educALL,-1,0.081,Y20-64,9
2019,10,FRJ,Occitanie,0,F,ED0-2,educL,0,0.161,Y20-64,10
2019,10,FRJ,Occitanie,0,F,ED3_4,educM,1,0.094,Y20-64,10
2019,10,FRJ,Occitanie,0,F,ED5-8,educH,2,0.053,Y20-64,10
2019,10,FRJ,Occitanie,0,F,TOTAL,educALL,-1,0.083,Y20-64,10
2019,10,FRJ,Occitanie,1,M,ED0-2,educL,0,0.147,Y20-64,10
2019,10,FRJ,Occitanie,1,M,ED3_4,educM,1,0.091,Y20-64,10
2019,10,FRJ,Occitanie,1,M,ED5-8,educH,2,0.046,Y20-64,10
2019,10,FRJ,Occitanie,1,M,TOTAL,educALL,-1,0.081,Y20-64,10
2019,11,FRK,Auvergne-Rhône-Alpes,0,F,ED0-2,educL,0,0.156,Y20-64,11
2019,11,FRK,Auvergne-Rhône-Alpes,0,F,ED3_4,educM,1,0.068,Y20-64,11
2019,11,FRK,Auvergne-Rhône-Alpes,0,F,ED5-8,educH,2,0.049,Y20-64,11
2019,11,FRK,Auvergne-Rhône-Alpes,0,F,TOTAL,educALL,-1,0.069,Y20-64,11
2019,11,FRK,Auvergne-Rhône-Alpes,1,M,ED0-2,educL,0,0.08900000000000001,Y20-64,11
2019,11,FRK,Auvergne-Rhône-Alpes,1,M,ED3_4,educM,1,0.075,Y20-64,11
2019,11,FRK,Auvergne-Rhône-Alpes,1,M,ED5-8,educH,2,0.04,Y20-64,11
2019,11,FRK,Auvergne-Rhône-Alpes,1,M,TOTAL,educALL,-1,0.063,Y20-64,11
2019,12,FRL,Provence-Alpes-Côte d’Azur,0,F,ED0-2,educL,0,0.13699999999999998,Y20-64,12
2019,12,FRL,Provence-Alpes-Côte d’Azur,0,F,ED3_4,educM,1,0.08800000000000001,Y20-64,12
2019,12,FRL,Provence-Alpes-Côte d’Azur,0,F,ED5-8,educH,2,0.053,Y20-64,12
2019,12,FRL,Provence-Alpes-Côte d’Azur,0,F,TOTAL,educALL,-1,0.077,Y20-64,12
2019,12,FRL,Provence-Alpes-Côte d’Azur,1,M,ED0-2,educL,0,0.154,Y20-64,12
2019,12,FRL,Provence-Alpes-Côte d’Azur,1,M,ED3_4,educM,1,0.091,Y20-64,12
2019,12,FRL,Provence-Alpes-Côte d’Azur,1,M,ED5-8,educH,2,0.07200000000000001,Y20-64,12
2019,12,FRL,Provence-Alpes-Côte d’Azur,1,M,TOTAL,educALL,-1,0.095,Y20-64,12
2019,13,FRM,Corse,0,F,ED0-2,educL,0,,Y20-64,13
2019,13,FRM,Corse,0,F,ED3_4,educM,1,,Y20-64,13
2019,13,FRM,Corse,0,F,ED5-8,educH,2,,Y20-64,13
2019,13,FRM,Corse,0,F,TOTAL,educALL,-1,,Y20-64,13
2019,13,FRM,Corse,1,M,ED0-2,educL,0,,Y20-64,13
2019,13,FRM,Corse,1,M,ED3_4,educM,1,,Y20-64,13
2019,13,FRM,Corse,1,M,ED5-8,educH,2,,Y20-64,13
2019,13,FRM,Corse,1,M,TOTAL,educALL,-1,,Y20-64,13
2019,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,0,F,ED0-2,educL,0,0.335,Y20-64,14
2019,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,0,F,ED3_4,educM,1,0.218,Y20-64,14
2019,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,0,F,ED5-8,educH,2,0.079,Y20-64,14
2019,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,0,F,TOTAL,educALL,-1,0.20800000000000002,Y20-64,14
2019,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,1,M,ED0-2,educL,0,0.28800000000000003,Y20-64,14
2019,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,1,M,ED3_4,educM,1,0.18899999999999997,Y20-64,14
2019,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,1,M,ED5-8,educH,2,0.076,Y20-64,14
2019,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,1,M,TOTAL,educALL,-1,0.19699999999999998,Y20-64,14
2020,0,FR,France,0,F,ED0-2,educL,0,0.14,Y20-64,0
2020,0,FR,France,0,F,ED3_4,educM,1,0.09,Y20-64,0
2020,0,FR,France,0,F,ED5-8,educH,2,0.052000000000000005,Y20-64,0
2020,0,FR,France,0,F,TOTAL,educALL,-1,0.078,Y20-64,0
2020,0,FR,France,1,M,ED0-2,educL,0,0.133,Y20-64,0
2020,0,FR,France,1,M,ED3_4,educM,1,0.081,Y20-64,0
2020,0,FR,France,1,M,ED5-8,educH,2,0.053,Y20-64,0
2020,0,FR,France,1,M,TOTAL,educALL,-1,0.078,Y20-64,0
2020,1,FR1,Ile de France,0,F,ED0-2,educL,0,0.1,Y20-64,1
2020,1,FR1,Ile de France,0,F,ED3_4,educM,1,0.096,Y20-64,1
2020,1,FR1,Ile de France,0,F,ED5-8,educH,2,0.064,Y20-64,1
2020,1,FR1,Ile de France,0,F,TOTAL,educALL,-1,0.078,Y20-64,1
2020,1,FR1,Ile de France,1,M,ED0-2,educL,0,0.126,Y20-64,1
2020,1,FR1,Ile de France,1,M,ED3_4,educM,1,0.098,Y20-64,1
2020,1,FR1,Ile de France,1,M,ED5-8,educH,2,0.065,Y20-64,1
2020,1,FR1,Ile de France,1,M,TOTAL,educALL,-1,0.084,Y20-64,1
2020,2,FRB,Centre — Val de Loire,0,F,ED0-2,educL,0,0.128,Y20-64,2
2020,2,FRB,Centre — Val de Loire,0,F,ED3_4,educM,1,0.08900000000000001,Y20-64,2
2020,2,FRB,Centre — Val de Loire,0,F,ED5-8,educH,2,0.040999999999999995,Y20-64,2
2020,2,FRB,Centre — Val de Loire,0,F,TOTAL,educALL,-1,0.075,Y20-64,2
2020,2,FRB,Centre — Val de Loire,1,M,ED0-2,educL,0,0.14800000000000002,Y20-64,2
2020,2,FRB,Centre — Val de Loire,1,M,ED3_4,educM,1,0.10099999999999999,Y20-64,2
2020,2,FRB,Centre — Val de Loire,1,M,ED5-8,educH,2,0.054000000000000006,Y20-64,2
2020,2,FRB,Centre — Val de Loire,1,M,TOTAL,educALL,-1,0.095,Y20-64,2
2020,3,FRC,Bourgogne-Franche-Comté,0,F,ED0-2,educL,0,0.13,Y20-64,3
2020,3,FRC,Bourgogne-Franche-Comté,0,F,ED3_4,educM,1,0.083,Y20-64,3
2020,3,FRC,Bourgogne-Franche-Comté,0,F,ED5-8,educH,2,0.028999999999999998,Y20-64,3
2020,3,FRC,Bourgogne-Franche-Comté,0,F,TOTAL,educALL,-1,0.065,Y20-64,3
2020,3,FRC,Bourgogne-Franche-Comté,1,M,ED0-2,educL,0,0.128,Y20-64,3
2020,3,FRC,Bourgogne-Franche-Comté,1,M,ED3_4,educM,1,0.057,Y20-64,3
2020,3,FRC,Bourgogne-Franche-Comté,1,M,ED5-8,educH,2,0.051,Y20-64,3
2020,3,FRC,Bourgogne-Franche-Comté,1,M,TOTAL,educALL,-1,0.064,Y20-64,3
2020,4,FRD,Normandie,0,F,ED0-2,educL,0,0.14800000000000002,Y20-64,4
2020,4,FRD,Normandie,0,F,ED3_4,educM,1,0.091,Y20-64,4
2020,4,FRD,Normandie,0,F,ED5-8,educH,2,0.038,Y20-64,4
2020,4,FRD,Normandie,0,F,TOTAL,educALL,-1,0.076,Y20-64,4
2020,4,FRD,Normandie,1,M,ED0-2,educL,0,0.102,Y20-64,4
2020,4,FRD,Normandie,1,M,ED3_4,educM,1,0.064,Y20-64,4
2020,4,FRD,Normandie,1,M,ED5-8,educH,2,0.046,Y20-64,4
2020,4,FRD,Normandie,1,M,TOTAL,educALL,-1,0.065,Y20-64,4
2020,5,FRE,Hauts-de-France,0,F,ED0-2,educL,0,0.14300000000000002,Y20-64,5
2020,5,FRE,Hauts-de-France,0,F,ED3_4,educM,1,0.10300000000000001,Y20-64,5
2020,5,FRE,Hauts-de-France,0,F,ED5-8,educH,2,0.028999999999999998,Y20-64,5
2020,5,FRE,Hauts-de-France,0,F,TOTAL,educALL,-1,0.076,Y20-64,5
2020,5,FRE,Hauts-de-France,1,M,ED0-2,educL,0,0.162,Y20-64,5
2020,5,FRE,Hauts-de-France,1,M,ED3_4,educM,1,0.095,Y20-64,5
2020,5,FRE,Hauts-de-France,1,M,ED5-8,educH,2,0.049,Y20-64,5
2020,5,FRE,Hauts-de-France,1,M,TOTAL,educALL,-1,0.092,Y20-64,5
2020,6,FRF,Grand Est,0,F,ED0-2,educL,0,0.172,Y20-64,6
2020,6,FRF,Grand Est,0,F,ED3_4,educM,1,0.094,Y20-64,6
2020,6,FRF,Grand Est,0,F,ED5-8,educH,2,0.055,Y20-64,6
2020,6,FRF,Grand Est,0,F,TOTAL,educALL,-1,0.08800000000000001,Y20-64,6
2020,6,FRF,Grand Est,1,M,ED0-2,educL,0,0.135,Y20-64,6
2020,6,FRF,Grand Est,1,M,ED3_4,educM,1,0.083,Y20-64,6
2020,6,FRF,Grand Est,1,M,ED5-8,educH,2,0.062,Y20-64,6
2020,6,FRF,Grand Est,1,M,TOTAL,educALL,-1,0.084,Y20-64,6
2020,7,FRG,Pays de la Loire,0,F,ED0-2,educL,0,0.098,Y20-64,7
2020,7,FRG,Pays de la Loire,0,F,ED3_4,educM,1,0.076,Y20-64,7
2020,7,FRG,Pays de la Loire,0,F,ED5-8,educH,2,0.052000000000000005,Y20-64,7
2020,7,FRG,Pays de la Loire,0,F,TOTAL,educALL,-1,0.068,Y20-64,7
2020,7,FRG,Pays de la Loire,1,M,ED0-2,educL,0,0.127,Y20-64,7
2020,7,FRG,Pays de la Loire,1,M,ED3_4,educM,1,0.064,Y20-64,7
2020,7,FRG,Pays de la Loire,1,M,ED5-8,educH,2,0.042,Y20-64,7
2020,7,FRG,Pays de la Loire,1,M,TOTAL,educALL,-1,0.063,Y20-64,7
2020,8,FRH,Bretagne,0,F,ED0-2,educL,0,0.122,Y20-64,8
2020,8,FRH,Bretagne,0,F,ED3_4,educM,1,0.064,Y20-64,8
2020,8,FRH,Bretagne,0,F,ED5-8,educH,2,0.054000000000000006,Y20-64,8
2020,8,FRH,Bretagne,0,F,TOTAL,educALL,-1,0.064,Y20-64,8
2020,8,FRH,Bretagne,1,M,ED0-2,educL,0,0.08199999999999999,Y20-64,8
2020,8,FRH,Bretagne,1,M,ED3_4,educM,1,0.07,Y20-64,8
2020,8,FRH,Bretagne,1,M,ED5-8,educH,2,0.047,Y20-64,8
2020,8,FRH,Bretagne,1,M,TOTAL,educALL,-1,0.063,Y20-64,8
2020,9,FRI,Nouvelle-Aquitaine,0,F,ED0-2,educL,0,0.128,Y20-64,9
2020,9,FRI,Nouvelle-Aquitaine,0,F,ED3_4,educM,1,0.08800000000000001,Y20-64,9
2020,9,FRI,Nouvelle-Aquitaine,0,F,ED5-8,educH,2,0.048,Y20-64,9
2020,9,FRI,Nouvelle-Aquitaine,0,F,TOTAL,educALL,-1,0.075,Y20-64,9
2020,9,FRI,Nouvelle-Aquitaine,1,M,ED0-2,educL,0,0.135,Y20-64,9
2020,9,FRI,Nouvelle-Aquitaine,1,M,ED3_4,educM,1,0.07,Y20-64,9
2020,9,FRI,Nouvelle-Aquitaine,1,M,ED5-8,educH,2,0.048,Y20-64,9
2020,9,FRI,Nouvelle-Aquitaine,1,M,TOTAL,educALL,-1,0.07200000000000001,Y20-64,9
2020,10,FRJ,Occitanie,0,F,ED0-2,educL,0,0.149,Y20-64,10
2020,10,FRJ,Occitanie,0,F,ED3_4,educM,1,0.078,Y20-64,10
2020,10,FRJ,Occitanie,0,F,ED5-8,educH,2,0.047,Y20-64,10
2020,10,FRJ,Occitanie,0,F,TOTAL,educALL,-1,0.07,Y20-64,10
2020,10,FRJ,Occitanie,1,M,ED0-2,educL,0,0.12,Y20-64,10
2020,10,FRJ,Occitanie,1,M,ED3_4,educM,1,0.075,Y20-64,10
2020,10,FRJ,Occitanie,1,M,ED5-8,educH,2,0.043,Y20-64,10
2020,10,FRJ,Occitanie,1,M,TOTAL,educALL,-1,0.067,Y20-64,10
2020,11,FRK,Auvergne-Rhône-Alpes,0,F,ED0-2,educL,0,0.12,Y20-64,11
2020,11,FRK,Auvergne-Rhône-Alpes,0,F,ED3_4,educM,1,0.07,Y20-64,11
2020,11,FRK,Auvergne-Rhône-Alpes,0,F,ED5-8,educH,2,0.049,Y20-64,11
2020,11,FRK,Auvergne-Rhône-Alpes,0,F,TOTAL,educALL,-1,0.066,Y20-64,11
2020,11,FRK,Auvergne-Rhône-Alpes,1,M,ED0-2,educL,0,0.11199999999999999,Y20-64,11
2020,11,FRK,Auvergne-Rhône-Alpes,1,M,ED3_4,educM,1,0.078,Y20-64,11
2020,11,FRK,Auvergne-Rhône-Alpes,1,M,ED5-8,educH,2,0.052000000000000005,Y20-64,11
2020,11,FRK,Auvergne-Rhône-Alpes,1,M,TOTAL,educALL,-1,0.07200000000000001,Y20-64,11
2020,12,FRL,Provence-Alpes-Côte d’Azur,0,F,ED0-2,educL,0,0.155,Y20-64,12
2020,12,FRL,Provence-Alpes-Côte d’Azur,0,F,ED3_4,educM,1,0.1,Y20-64,12
2020,12,FRL,Provence-Alpes-Côte d’Azur,0,F,ED5-8,educH,2,0.055,Y20-64,12
2020,12,FRL,Provence-Alpes-Côte d’Azur,0,F,TOTAL,educALL,-1,0.084,Y20-64,12
2020,12,FRL,Provence-Alpes-Côte d’Azur,1,M,ED0-2,educL,0,0.133,Y20-64,12
2020,12,FRL,Provence-Alpes-Côte d’Azur,1,M,ED3_4,educM,1,0.073,Y20-64,12
2020,12,FRL,Provence-Alpes-Côte d’Azur,1,M,ED5-8,educH,2,0.045,Y20-64,12
2020,12,FRL,Provence-Alpes-Côte d’Azur,1,M,TOTAL,educALL,-1,0.073,Y20-64,12
2020,13,FRM,Corse,0,F,ED0-2,educL,0,,Y20-64,13
2020,13,FRM,Corse,0,F,ED3_4,educM,1,,Y20-64,13
2020,13,FRM,Corse,0,F,ED5-8,educH,2,,Y20-64,13
2020,13,FRM,Corse,0,F,TOTAL,educALL,-1,0.111,Y20-64,13
2020,13,FRM,Corse,1,M,ED0-2,educL,0,,Y20-64,13
2020,13,FRM,Corse,1,M,ED3_4,educM,1,,Y20-64,13
2020,13,FRM,Corse,1,M,ED5-8,educH,2,,Y20-64,13
2020,13,FRM,Corse,1,M,TOTAL,educALL,-1,,Y20-64,13
2020,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,0,F,ED0-2,educL,0,0.268,Y20-64,14
2020,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,0,F,ED3_4,educM,1,0.2,Y20-64,14
2020,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,0,F,ED5-8,educH,2,0.08,Y20-64,14
2020,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,0,F,TOTAL,educALL,-1,0.17800000000000002,Y20-64,14
2020,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,1,M,ED0-2,educL,0,0.226,Y20-64,14
2020,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,1,M,ED3_4,educM,1,0.162,Y20-64,14
2020,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,1,M,ED5-8,educH,2,0.066,Y20-64,14
2020,14,FRY,RUP FR — Régions Ultrapériphériques Françaises,1,M,TOTAL,educALL,-1,0.162,Y20-64,14
2021,0,FR,France,0,F,ED0-2,educL,0,0.132,Y20-64,0
2021,0,FR,France,0,F,ED3_4,educM,1,0.085,Y20-64,0
2021,0,FR,France,0,F,ED5-8,educH,2,0.052000000000000005,Y20-64,0
2021,0,FR,France,0,F,TOTAL,educALL,-1,0.07400000000000001,Y20-64,0
2021,0,FR,France,1,M,ED0-2,educL,0,0.138,Y20-64,0
2021,0,FR,France,1,M,ED3_4,educM,1,0.078,Y20-64,0
2021,0,FR,France,1,M,ED5-8,educH,2,0.055,Y20-64,0
2021,0,FR,France,1,M,TOTAL,educALL,-1,0.077,Y20-64,0
2021,1,FR1,Ile de France,0,F,ED0-2,educL,0,0.128,Y20-64,1
2021,1,FR1,Ile de France,0,F,ED3_4,educM,1,0.091,Y20-64,1
2021,1,FR1,Ile de France,0,F,ED5-8,educH,2,0.057,Y20-64,1
2021,1,FR1,Ile de France,0,F,TOTAL,educALL,-1,0.075,Y20-64,1
2021,1,FR1,Ile de France,1,M,ED0-2,educL,0,0.139,Y20-64,1
2021,1,FR1,Ile de France,1,M,ED3_4,educM,1,0.08800000000000001,Y20-64,1
2021,1,FR1,Ile de France,1,M,ED5-8,educH,2,0.057999999999999996,Y20-64,1
2021,1,FR1,Ile de France,1,M,TOTAL,educALL,-1,0.079,Y20-64,1
2021,2,FRB,Centre — Val de Loire,0,F,ED0-2,educL,0,0.12,Y20-64,2
2021,2,FRB,Centre — Val de Loire,0,F,ED3_4,educM,1,0.073,Y20-64,2
2021,2,FRB,Centre — Val de Loire,0,F,ED5-8,educH,2,0.046,Y20-64,2
2021,2,FRB,Centre — Val de Loire,0,F,TOTAL,educALL,-1,0.069,Y20-64,2
2021,2,FRB,Centre — Val de Loire,1,M,ED0-2,educL,0,0.135,Y20-64,2
2021,2,FRB,Centre — Val de Loire,1,M,ED3_4,educM,1,0.059000000000000004,Y20-64,2
2021,2,FRB,Centre — Val de Loire,1,M,ED5-8,educH,2,0.044000000000000004,Y20-64,2
2021,2,FRB,Centre — Val de Loire,1,M,TOTAL,educALL,-1,0.066,Y20-64,2
2021,3,FRC,Bourgogne-Franche-Comté,0,F,ED0-2,educL,0,0.127,Y20-64,3
2021,3,FRC,Bourgogne-Franche-Comté,0,F,ED3_4,educM,1,0.077,Y20-64,3
2021,3,FRC,Bourgogne-Franche-Comté,0,F,ED5-8,educH,2,0.053,Y20-64,3
2021,3,FRC,Bourgogne-Franche-Comté,0,F,TOTAL,educALL,-1,0.073,Y20-64,3
2021,3,FRC,Bourgogne-Franche-Comté,1,M,ED0-2,educL,0,0.134,Y20-64,3
2021,3,FRC,Bourgogne-Franche-Comté,1,M,ED3_4,educM,1,0.055999999999999994,Y20-64,3
2021,3,FRC,Bourgogne-Franche-Comté,1,M,ED5-8,educH,2,0.043,Y20-64,3
2021,3,FRC,Bourgogne-Franche-Comté,1,M,TOTAL,educALL,-1,0.061,Y20-64,3
2021,4,FRD,Normandie,0,F,ED0-2,educL,0,0.12300000000000001,Y20-64,4
2021,4,FRD,Normandie,0,F,ED3_4,educM,1,0.066,Y20-64,4
2021,4,FRD,Normandie,0,F,ED5-8,educH,2,0.047,Y20-64,4
2021,4,FRD,Normandie,0,F,TOTAL,educALL,-1,0.064,Y20-64,4
2021,4,FRD,Normandie,1,M,ED0-2,educL,0,0.095,Y20-64,4
2021,4,FRD,Normandie,1,M,ED3_4,educM,1,0.07200000000000001,Y20-64,4
2021,4,FRD,Normandie,1,M,ED5-8,educH,2,0.055999999999999994,Y20-64,4
2021,4,FRD,Normandie,1,M,TOTAL,educALL,-1,0.07,Y20-64,4
2021,5,FRE,Hauts-de-France,0,F,ED0-2,educL,0,0.131,Y20-64,5
2021,5,FRE,Hauts-de-France,0,F,ED3_4,educM,1,0.10800000000000001,Y20-64,5
2021,5,FRE,Hauts-de-France,0,F,ED5-8,educH,2,0.040999999999999995,Y20-64,5
2021,5,FRE,Hauts-de-France,0,F,TOTAL,educALL,-1,0.08,Y20-64,5
2021,5,FRE,Hauts-de-France,1,M,ED0-2,educL,0,0.191,Y20-64,5
2021,5,FRE,Hauts-de-France,1,M,ED3_4,educM,1,0.08199999999999999,Y20-64,5
2021,5,FRE,Hauts-de-France,1,M,ED5-8,educH,2,0.059000000000000004,Y20-64,5
2021,5,FRE,Hauts-de-France,1,M,TOTAL,educALL,-1,0.091,Y20-64,5
2021,6,FRF,Grand Est,0,F,ED0-2,educL,0,0.13699999999999998,Y20-64,6
2021,6,FRF,Grand Est,0,F,ED3_4,educM,1,0.083,Y20-64,6
2021,6,FRF,Grand Est,0,F,ED5-8,educH,2,0.044000000000000004,Y20-64,6
2021,6,FRF,Grand Est,0,F,TOTAL,educALL,-1,0.07400000000000001,Y20-64,6
2021,6,FRF,Grand Est,1,M,ED0-2,educL,0,0.136,Y20-64,6
2021,6,FRF,Grand Est,1,M,ED3_4,educM,1,0.08900000000000001,Y20-64,6
2021,6,FRF,Grand Est,1,M,ED5-8,educH,2,0.053,Y20-64,6
2021,6,FRF,Grand Est,1,M,TOTAL,educALL,-1,0.08199999999999999,Y20-64,6
2021,7,FRG,Pays de la Loire,0,F,ED0-2,educL,0,0.08,Y20-64,7
2021,7,FRG,Pays de la Loire,0,F,ED3_4,educM,1,0.057999999999999996,Y20-64,7
2021,7,FRG,Pays de la Loire,0,F,ED5-8,educH,2,0.045,Y20-64,7
2021,7,FRG,Pays de la Loire,0,F,TOTAL,educALL,-1,0.055,Y20-64,7
2021,7,FRG,Pays de la Loire,1,M,ED0-2,educL,0,0.083,Y20-64,7
2021,7,FRG,Pays de la Loire,1,M,ED3_4,educM,1,0.057,Y20-64,7
2021,7,FRG,Pays de la Loire,1,M,ED5-8,educH,2,0.047,Y20-64,7
2021,7,FRG,Pays de la Loire,1,M,TOTAL,educALL,-1,0.055999999999999994,Y20-64,7
2021,8,FRH,Bretagne,0,F,ED0-2,educL,0,0.107,Y20-64,8
2021,8,FRH,Bretagne,0,F,ED3_4,educM,1,0.076,Y20-64,8
2021,8,FRH,Bretagne,0,F,ED5-8,educH,2,0.042,Y20-64,8
2021,8,FRH,Bretagne,0,F,TOTAL,educALL,-1,0.062,Y20-64,8
2021,8,FRH,Bretagne,1,M,ED0-2,educL,0,0.086,Y20-64,8
2021,8,FRH,Bretagne,1,M,ED3_4,educM,1,0.048,Y20-64,8
2021,8,FRH,Bretagne,1,M,ED5-8,educH,2,0.037000000000000005,Y20-64,8
2021,8,FRH,Bretagne,1,M,TOTAL,educALL,-1,0.047,Y20-64,8
2021,9,FRI,Nouvelle-Aquitaine,0,F,ED0-2,educL,0,0.126,Y20-64,9
2021,9,FRI,Nouvelle-Aquitaine,0,F,ED3_4,educM,1,0.08,Y20-64,9
